"","full_name","name","id","spkid","orbit_id","class","price","profit","spec_B","dv","a","q","e","i","H","moid","moid_ld","moid_jup","BV","UB","epoch","epoch_cal","epoch_mjd","om","n","est_diameter","rms","closeness","per","equinox","albedo","score","tp","n_obs_used","ma","pdes","ad","neo","pha","spec_T","IR","diameter"
"364","569 Misa (1905 QT)","Misa","a0000569",2000569,"28","MBA",302299999133858432,25272988120006524,"Cg",9.29223,2.65741958731199,2.17576866245747,0.181247600926176,1.29143325767826,10.12,1.19204,463.9062068,2.0876,0.716,0.335,2458600.5,20190427,58600,301.687196070958,0.227517012402473,NA,0.49174,2654.93050531018,1582.2992584096,"J2000",0.0297,132.766525265509,2458602.89850136,2367,359.454300135814,"569",3.13907051216652,"N","N","C",NA,72.95
"365","570 Kythera (1905 QX)","Kythera","a0000570",2000570,"38","OMB",725745996555.124,52032912743.6637,"T",10.735166,3.4217585559635,3.01613549024787,0.118542281426814,1.81700559989926,8.81,2.01916,785.7964972,1.62416,0.775,0.374,2458600.5,20190427,58600,223.364259812516,0.155714849769794,NA,0.49384,2630.37103140853,2311.91823087019,"J2000",0.069,131.538551570427,2459142.7646886,2972,275.56133547839,"570",3.82738162167914,"N","N","ST",NA,87.486
"366","571 Dulcinea (1905 QZ)","Dulcinea","a0000571",2000571,"35","MBA",2.83785371658955e-40,2.59765452040439e-41,"S",8.567523,2.40893199024042,1.82128346600399,0.243945668295008,5.22798225883327,11.59,0.827709,322.11951153,2.46084,0.867,0.437,2458600.5,20190427,58600,3.17981157500224,0.2636132681679,NA,0.45016,2680.16433815027,1365.63687595083,"J2000",0.298,5.6757074331791e-52,2458187.94534415,2346,108.754881127048,"571",2.99658051447684,"N","N","S",NA,11.696
"367","572 Rebekka (1905 RB)","Rebekka","a0000572",2000572,"75","MBA",18801436225505548,1550488361704583,"C",9.434025,2.40013009070924,2.02182044494345,0.157620475335984,10.5790057641971,10.94,1.0259,399.249503,2.67172,0.691,0.308,2458600.5,20190427,58600,194.562108952757,0.265064704172496,NA,0.48808,2658.82202075329,1358.15894886451,"J2000",0.089,132.961101037664,2457928.79922471,1964,178.044167294632,"572",2.77843973647503,"N","N","XDC",NA,28.903
"368","578 Happelia (1905 RZ)","Happelia","a0000578",2000578,"104","MBA",47995582289386072,3885382504918631,"Xc",9.576495,2.75058506904723,2.22150685920391,0.192351153140879,6.1501988866687,9.4,1.21505,472.8610085,1.94654,NA,NA,2458600.5,20190427,58600,29.4014395099045,0.216056060042845,NA,0.48438,2649.43861057004,1666.23421684451,"J2000",0.0769,132.491930528502,2458337.99053335,2608,56.7167610892826,"578",3.27966327889055,NA,NA,NA,NA,NA
"369","579 Sidonia (1905 SD)","Sidonia","a0000579",2000579,"37","MBA",956779948162099584,67520483781787568,"K",10.931166,3.01222960618386,2.77748677874095,0.0779299250498734,11.0192626123161,7.85,1.77546,690.9557682,1.94716,0.818,0.418,2458600.5,20190427,58600,82.6488873254119,0.188526308942193,NA,0.4531,2636.36009493943,1909.54780804829,"J2000",0.1748,131.838004746972,2458653.2477533,2344,350.055660764628,"579",3.24697243362678,"N","N","S",NA,85.57
"370","581 Tauntonia (1905 SH)","Tauntonia","a0000581",2000581,"31","OMB",30486347621382980,1817224685393199,"Xk",12.917446,3.2104644653175,3.10149048054314,0.0339433704847405,21.8975939492889,9.7,2.12574,827.2742358,1.85509,NA,NA,2458600.5,20190427,58600,102.45321996659,0.171337439681307,NA,0.42573,2631.44710396268,2101.11695768076,"J2000",0.031,131.592355198134,2459548.17529771,1970,197.627740840803,"581",3.31943845009187,NA,NA,NA,NA,NA
"371","584 Semiramis (1906 SY)","Semiramis","a0000584",2000584,"79","MBA",2.79447647584074e-38,2.43012265415388e-39,"Sl",8.978699,2.3737600132904,1.81955624539998,0.233470849954294,10.7237991514047,8.71,0.854859,332.68547703,2.66002,0.916,0.521,2458600.5,20190427,58600,282.035256389945,0.269493850302703,NA,0.44708,2668.43057435312,1335.83753245441,"J2000",0.1987,5.58895295168148e-50,2458320.26776333,1762,75.5208644394463,"584",2.92796378118083,"N","N","S",NA,54.01
"372","586 Thekla (1906 TC)","Thekla","a0000586",2000586,"33","MBA",671914725390941056,49323215468137768,"Ch",10.510071,3.04564250777188,2.85815716884864,0.0615585507638581,1.62804235380987,9.21,1.87488,729.6470496,1.81452,0.66,0.372,2458600.5,20190427,58600,228.410515618288,0.185432428482355,NA,0.48403,2636.68125467111,1941.40799937944,"J2000",0.04,131.854062733556,2457835.19164593,2960,141.912986632522,"586",3.23312784669512,"N","N","C",NA,95.203
"373","592 Bathseba (1906 TS)","Bathseba","a0000592",2000592,"48","MBA",128198529174374880,9336065147195568,"K",10.596937,3.02155910253577,2.61947637734005,0.133071275970832,10.1752022756218,9.5,1.65565,644.3293105,1.98443,NA,NA,2458600.5,20190427,58600,167.826863141961,0.187653830327923,NA,0.48215,2637.39964195058,1918.42606873999,"J2000",0.155,131.889982097529,2459030.73353261,2317,279.265029670356,"592",3.42364182773149,NA,NA,NA,NA,NA
"374","596 Scheila (1906 UA)","Scheila","a0000596",2000596,"71","MBA",4416678785392.55,315726808209.724,"T",10.802042,2.92875153075824,2.45042282261893,0.163321709990015,14.6614023970026,8.9,1.43692,559.2061564,1.63064,0.714,0.177,2458600.5,20190427,58600,70.6036635455307,0.196643810392187,NA,0.3673,2638.98100962456,1830.72123796836,"J2000",0.04,131.969050481228,2457892.89252953,3922,139.146629255695,"596",3.40708023889755,"N","N","PCD",NA,159.726
"375","597 Bandusia (1906 UB)","Bandusia","a0000597",2000597,"36","MBA",8.31677770028938e-39,6.27151646641261e-40,"S",10.266402,2.67048270393921,2.28262095445097,0.145240315137075,12.8045493827755,9.2,1.30102,506.3179534,2.45015,NA,NA,2458600.5,20190427,58600,36.5347614022903,0.22584964884751,NA,0.48063,2645.76032031062,1593.98078251193,"J2000",0.2361,1.66335554005788e-50,2459294.42978542,1762,203.276201637265,"597",3.05834445342745,NA,NA,NA,NA,NA
"376","598 Octavia (1906 UC)","Octavia","a0000598",2000598,"32","MBA",62823075908918016,4969972184897433,"X",9.794873,2.76136207255457,2.07108914156947,0.249975523979918,12.2281764508351,9.53,1.11086,432.3133862,2.118,0.745,0.377,2458600.5,20190427,58600,91.526251664261,0.214792464290947,NA,0.464,2648.18505720046,1676.03645308693,"J2000",0.044,132.429252860023,2458515.17570763,2270,18.3270150211774,"598",3.45163500353967,"N","N","C",NA,78.237
"377","599 Luisa (1906 UJ)","Luisa","a0000599",2000599,"67","MBA",529380461485968384,40411535764741544,"K",10.144502,2.77385779439262,1.9643587935074,0.291831471145214,16.7076209813501,8.71,1.02142,397.5060214,2.10616,0.879,0.446,2458600.5,20190427,58600,44.1807926883748,0.213342698966996,NA,0.47093,2646.56727833158,1687.42591962658,"J2000",0.115,132.348363916579,2458199.79412477,2169,85.4876729144985,"599",3.58335679527783,"N","N","S",NA,70.249
"378","600 Musa (1906 UM)","Musa","a0000600",2000600,"34","MBA",2.80981336350125e-39,2.08948480135985e-40,"S",10.406592,2.66064376672331,2.51054715672823,0.0564136438978952,10.2000843678143,10.18,1.51488,589.5458496,2.26392,0.84,0.44,2458600.5,20190427,58600,139.232978173816,0.227103578593757,NA,0.42278,2644.75246297275,1585.17977668669,"J2000",0.227,5.61962672700249e-51,2458531.33007106,2498,15.7087383923796,"600",2.8107403767184,NA,NA,NA,NA,NA
"379","601 Nerthus (1906 UN)","Nerthus","a0000601",2000601,"80","MBA",335588413411299072,22351430208180060,"C",11.569983,3.13526588306828,2.81020473226453,0.103678974264737,16.1426806431688,9.65,1.80476,702.3584492,1.97986,0.66,NA,2458600.5,20190427,58600,169.563976797189,0.177538484745084,NA,0.46202,2633.5759049122,2027.7293709975,"J2000",0.043,131.69879524561,2458134.3907744,2249,82.752325638051,"601",3.46032703387202,"N","N","X",NA,75.535
"380","604 Tekmessa (1906 TK)","Tekmessa","a0000604",2000604,"31","MBA",38778920271488048,2969698898149362,"Xc",10.079864,3.14817763449543,2.52530148264909,0.197852924505059,4.41913302963714,9.5,1.53399,596.9828883,1.66982,NA,NA,2458600.5,20190427,58600,12.1648179423658,0.176447386482533,NA,0.48996,2638.06891809478,2040.26824753019,"J2000",0.09,131.923445904739,2457647.43445962,2361,168.165923746222,"604",3.77105378634177,NA,NA,NA,NA,NA
"381","606 Brangane (1906 VB)","Brangane","a0000606",2000606,"70","MBA",69817955826728952,5837856577365169,"K",9.298081,2.5872266664209,2.01762740714121,0.220158236103702,8.59949660078561,10.3,1.03284,401.9503428,2.38052,0.77,0.391,2458600.5,20190427,58600,318.474700358416,0.236838529336983,NA,0.43128,2657.01726683258,1520.02294984605,"J2000",0.096,132.870863341629,2458552.75418439,2316,11.3080487513945,"606",3.15682592570059,"N","N","TSD",NA,35.758
"382","611 Valeria (1906 VL)","Valeria","a0000611",2000611,"32","MBA",86953070924749232,6139773966537004,"L",10.929157,2.97729822802566,2.61255678181566,0.122507528059046,13.4462238533734,9.19,1.66782,649.0655094,2.02108,0.817,0.414,2458600.5,20190427,58600,189.403212127402,0.191853870636163,NA,0.47809,2637.35676661451,1876.42813150595,"J2000",0.124,131.887838330726,2459103.06926886,2279,263.580140506391,"611",3.34203967423566,"N","N","S",NA,57.468
"383","614 Pia (1906 VQ)","Pia","a0000614",2000614,"34","MBA",19369088166229424,1509468816355166,"C",9.937419,2.69320564950704,2.39534319166874,0.110597739869147,7.02704404313238,11,1.41089,549.0760613,2.31634,NA,NA,2458600.5,20190427,58600,217.287373569278,0.222997399581327,NA,0.46042,2646.69154906244,1614.36860105048,"J2000",0.094,132.354577453122,2458016.07733969,1943,130.324733504804,"614",2.99106810734533,NA,NA,NA,NA,NA
"384","622 Esther (1906 WP)","Esther","a0000622",2000622,"89","MBA",1.85636148604966e-39,1.64597776785738e-40,"S",8.81679,2.41433507510743,1.82722301983249,0.243177536261744,8.63703400052998,10.3,0.856782,333.43385094,2.4767,0.814,0.445,2458600.5,20190427,58600,141.913400368653,0.262728845974508,NA,0.43562,2671.69373252014,1370.23400938217,"J2000",0.316,3.71272297209931e-51,2458616.43252968,2142,355.814064862746,"622",3.00144713038237,"N","N","S",NA,21.874
"385","625 Xenia (1907 XN)","Xenia","a0000625",2000625,"32","MBA",2.00728297871263e-39,1.60615941211958e-40,"Sa",9.694876,2.64410251279415,2.04060102050596,0.228244362451152,12.0798552749187,9.9,1.03216,401.6857072,2.10624,NA,NA,2458600.5,20190427,58600,127.532796579372,0.2292380157217,NA,0.48825,2651.16686568846,1570.42015420797,"J2000",0.221,4.01456595742527e-51,2459285.58902226,1909,202.951551945392,"625",3.24760400508234,NA,NA,NA,NA,NA
"386","626 Notburga (1907 XO)","Notburga","a0000626",2000626,"34","MBA",56671333119980224,3765656276683636,"Xc",11.654631,2.57298461441416,1.9480508585288,0.242882818802884,25.37154144279,9,0.997854,388.33484118,2.42953,0.705,0.332,2458600.5,20190427,58600,341.638694272366,0.238807680264479,NA,0.4407,2646.61356439949,1507.48920470774,"J2000",0.032,132.350678219974,2457947.22728312,1750,156.006542098775,"626",3.19791837029953,"N","N","CX",NA,73.236
"387","627 Charis (1907 XS)","Charis","a0000627",2000627,"33","MBA",7208591711029004,530564704096043,"X",10.493207,2.90085247534298,2.73211952037201,0.058166679072854,6.47246373771372,9.95,1.7182,668.671894,2.13778,0.68,0.261,2458600.5,20190427,58600,142.472546649645,0.199487463982702,NA,0.45894,2639.43472895733,1804.62467572006,"J2000",0.047,131.991736447867,2458207.62778631,2554,78.3730815787095,"627",3.06958543031395,"N","N","XB",NA,38.018
"388","629 Bernardina (1907 XU)","Bernardina","a0000629",2000629,"26","MBA",5666584112798843,413023817600915,"X",10.580345,3.14334543292697,2.65942273861976,0.153951484058372,9.25828529152883,10,1.68237,654.7279329,1.52271,NA,NA,2458600.5,20190427,58600,86.5291515362459,0.176854416327555,NA,0.42422,2635.53231516116,2035.57257701294,"J2000",0.14,131.796615758058,2457985.60625466,2116,108.746674436092,"629",3.62726812723418,NA,NA,NA,NA,NA
"389","631 Philippina (1907 YJ)","Philippina","a0000631",2000631,"32","MBA",2.28307323533954e-38,1.51168633919424e-39,"S",11.665807,2.79320175438501,2.56460256857851,0.0818412724564649,18.9173942707701,8.7,1.6487,641.624579,2.13439,0.864,0.439,2458600.5,20190427,58600,224.708637693795,0.211130324247411,NA,0.45121,2639.80223524619,1705.10797671176,"J2000",0.229,4.56614647067907e-50,2458276.64876737,1782,68.374815753533,"631",3.02180094019151,"N","N","S",NA,50.491
"390","633 Zelima (1907 ZM)","Zelima","a0000633",2000633,"33","MBA",6.60100584929749e-39,4.67079771121508e-40,"S",10.901942,3.01879778574422,2.76670270073463,0.0835084371003809,10.9014344105178,9.73,1.75656,683.6004552,2.08989,0.765,0.445,2458600.5,20190427,58600,147.288906150174,0.187911361728806,NA,0.4503,2636.32876205674,1915.79687725085,"J2000",0.203,1.3202011698595e-50,2458381.16332547,2248,41.2158531883846,"633",3.27089287075381,"N","N","S",NA,33.387
"391","634 Ute (1907 ZN)","Ute","a0000634",2000634,"71","MBA",53195765755091640,3874412779415660,"X",10.596013,3.0518600138506,2.49514008119692,0.182419878410887,12.2813942994691,9.7,1.50185,584.4749645,1.85005,NA,NA,2458600.5,20190427,58600,133.243943974069,0.184866049371057,NA,0.47865,2637.46111545624,1947.35594353196,"J2000",0.043,131.893055772812,2459022.32336546,2646,282.019180894513,"634",3.60857994650428,NA,NA,NA,NA,NA
"392","638 Moira (1907 ZQ)","Moira","a0000638",2000638,"75","MBA",164804804010872224,12999188523594990,"Ch",9.820005,2.73527275363537,2.30003287568567,0.159121198195402,7.71334838873933,10,1.29796,505.1270932,1.86333,NA,NA,2458600.5,20190427,58600,103.188785343845,0.217872850137746,NA,0.47799,2647.11521045981,1652.3398843518,"J2000",0.06,132.37576052299,2459002.95466772,2513,272.316054491918,"638",3.17051263158507,NA,NA,NA,NA,NA
"393","642 Clara (1907 ZY)","Clara","a0000642",2000642,"27","MBA",17009235776214194,1223034847752899,"L",10.718526,3.19746373410038,2.80508725707983,0.122714910832583,8.14971422372538,9.98,1.83185,712.9010645,1.49634,0.897,0.417,2458600.5,20190427,58600,5.74752119876658,0.172383475645824,NA,0.43811,2633.92773557272,2088.36722111143,"J2000",0.1617,131.716386778636,2457911.97244788,2235,118.69077251215,"642",3.58984021112092,"N","N","S",NA,33.36
"394","649 Josefa (1907 AF)","Josefa","a0000649",2000649,"33","MBA",8.17978780501799e-41,6.84382390732578e-42,"Sq",9.299379,2.54574351873452,1.83552379934112,0.278983218131279,12.7154841633864,12.7,0.829815,322.93910355,2.1732,NA,NA,2458600.5,20190427,58600,357.019754499192,0.242651010230425,NA,0.44574,2659.04383171124,1483.61220362585,"J2000",0.345,1.6359575610036e-52,2457955.66972132,1890,156.468718549705,"649",3.25596323812792,NA,NA,NA,NA,NA
"395","653 Berenike (1907 BK)","Berenike","a0000653",2000653,"36","MBA",188517793602796448,13049175538302154,"K",11.142153,3.01432135184588,2.89494466916109,0.0396031705815616,11.2915820094518,9.3,1.91635,745.7859295,1.88773,0.833,0.424,2458600.5,20190427,58600,132.84842696362,0.188330105242392,NA,0.4861,2635.81304082554,1911.53718911089,"J2000",0.085,131.810652041277,2458689.7419978,2066,343.19304516238,"653",3.13369803453068,"N","N","S",NA,49.793
"396","654 Zelinda (1908 BM)","Zelinda","a0000654",2000654,"99","MBA",3.233714892067e+18,255248159841368896,"Ch",9.854685,2.2971745267702,1.76619605550938,0.231144157778632,18.1262672921848,8.52,0.804655,313.14758635,2.3512,0.698,0.328,2458600.5,20190427,58600,278.443243719013,0.283082541642188,NA,0.47514,2658.38819317511,1271.71388921269,"J2000",0.027,132.939409658755,2458688.21749136,2375,335.168709599198,"654",2.82815299803103,"N","N","C",NA,160.736
"397","661 Cloelia (1908 CL)","Cloelia","a0000661",2000661,"27","MBA",98324809630796080,6909292125961866,"K",10.976313,3.01848502600067,2.91428950005119,0.0345191462114108,9.227520114429,9.6,1.9236,748.607412,1.86862,0.793,0.395,2458600.5,20190427,58600,335.765588320992,0.187940568084558,NA,0.45636,2635.97740457062,1915.4991584256,"J2000",0.182,131.818870228531,2458203.15605356,2351,74.6770470193258,"661",3.12268055195014,"N","N","S",NA,40.081
"398","668 Dora (1908 DO)","Dora","a0000668",2000668,"30","MBA",9849859151373542,807260172837094,"Ch",9.463245,2.7925654481369,2.13427219444441,0.235730644784592,6.84362504714105,12,1.13368,441.1942456,1.98325,NA,NA,2458600.5,20190427,58600,214.450131754411,0.211202489716479,NA,0.44222,2650.56433313603,1704.52536086704,"J2000",0.043,132.548216656801,2459197.22720675,1976,233.969728252493,"668",3.45085870182939,NA,NA,NA,NA,NA
"399","670 Ottegebe (1908 DR)","Ottegebe","a0000670",2000670,"36","MBA",8.19696507307967e-39,6.51605017586304e-40,"S",9.742694,2.80149392298282,2.25803151874235,0.193990213500743,7.53563391044656,9.4,1.25737,489.3306829,2.11419,NA,NA,2458600.5,20190427,58600,174.680349037391,0.210193628244982,NA,0.46126,2646.82456789254,1712.70653161959,"J2000",0.165,1.63939301461593e-50,2459437.80663232,2482,184.003480998449,"670",3.3449563272233,NA,NA,NA,NA,NA
"400","671 Carnegia (1908 DV)","Carnegia","a0000671",2000671,"46","MBA",29200245154846844,2077740365147734,"Xk",10.835954,3.09285117408871,2.88638440155412,0.0667561291873118,8.02704879748997,10.2,1.91758,746.2646086,1.83802,NA,NA,2458600.5,20190427,58600,0.503945102682953,0.181203065292024,NA,0.47872,2635.03684145242,1986.72135827189,"J2000",0.028,131.771842072621,2458429.93961968,2162,30.9060637310325,"671",3.29931794662331,NA,NA,NA,NA,NA
"401","673 Edda (1908 EA)","Edda","a0000673",2000673,"31","MBA",9.4450348229291e-39,7.01932162423515e-40,"S",10.399731,2.81415888431826,2.7836046442456,0.0108573258755616,2.87753802589315,10.2,1.80168,701.1598056,2.15064,0.782,0.427,2458600.5,20190427,58600,226.711051808084,0.208776279287673,NA,0.46449,2641.36515388504,1724.33382388215,"J2000",0.092,1.88900696458582e-50,2458364.41161461,2966,49.2896546853415,"673",2.84471312439091,"N","N","S",NA,37.622
"402","674 Rachele (1908 EP)","Rachele","a0000674",2000674,"32","MBA",1.57764876557959e-37,1.16262908706831e-38,"S",10.483907,2.92254383764436,2.35132308027369,0.195453272595249,13.509797967855,7.42,1.38596,539.3740532,1.84087,0.84,0.415,2458600.5,20190427,58600,58.1384962602919,0.197270671347332,NA,0.50198,2640.39426846865,1824.90381130276,"J2000",0.206,3.15529753115917e-49,2458676.42475293,1663,345.022273017603,"674",3.49376459501503,"N","N","S",NA,96.171
"403","675 Ludmilla (1908 DU)","Ludmilla","a0000675",2000675,"40","MBA",7.78607715596469e-38,6.14336502460135e-39,"S",9.816591,2.76857665946748,2.20482540859681,0.203624938086095,9.80456145588371,7.91,1.22183,475.4995811,2.03223,0.847,0.444,2458600.5,20190427,58600,263.026879328751,0.213953425440466,NA,0.43829,2647.05566473243,1682.60919056971,"J2000",NA,1.55721543119294e-49,2458822.8211558,2124,312.433627169298,"675",3.33232791033815,"N","N","S",NA,76
"404","677 Aaltje (1909 FR)","Aaltje","a0000677",2000677,"29","MBA",6.03439296755681e-39,4.33207914729326e-40,"Sl",10.750848,2.95447916572899,2.80524975392682,0.0505095495453736,8.486977860621,9.5,1.82164,708.9276388,1.96489,NA,NA,2458600.5,20190427,58600,272.713678489812,0.194080845819891,NA,0.45682,2637.66887823364,1854.89710990895,"J2000",0.313,1.20687859351136e-50,2459506.58489367,2370,184.146277452352,"677",3.10370857753115,NA,NA,NA,NA,NA
"405","678 Fredegundis (1909 FS)","Fredegundis","a0000678",2000678,"93","MBA",8137192252044127,696260480774343,"X",9.099077,2.57250283745598,2.00857704670028,0.219212893585527,6.09431858021471,9.02,1.02504,398.9148168,2.30007,NA,NA,2458600.5,20190427,58600,281.117205573068,0.238874769067647,NA,0.47855,2660.78184377115,1507.06582116277,"J2000",0.344,133.059092188558,2458803.4220544,2056,311.52704111632,"678",3.13642862821169,NA,NA,NA,NA,NA
